CustID,Week,Calls,Minutes,Amt
1765,8,133,532,42.56
1765,9,35,490,58.8
1765,10,49,686,61.74
1765,11,56,112,12.32
1765,12,70,140,39.2
1765,13,105,840,193.2
1765,14,70,490,122.5
1765,15,56,392,117.6
1765,16,112,1456,422.24
1765,17,161,644,103.04
1765,18,91,910,154.7
1765,19,175,2275,318.5
1765,20,147,1029,113.19
1765,21,147,147,32.34
1765,22,119,238,61.88
1765,23,49,735,139.65
1765,24,140,1260,63
1766,4,42,378,71.82
1766,5,140,140,40.6
1766,6,168,2352,658.56
1766,7,49,686,34.3
1766,8,168,2352,423.36
1766,9,70,490,63.7
1766,10,63,567,85.05
1766,11,70,280,67.2
1766,12,14,154,13.86
1766,13,147,735,51.45
1766,14,70,210,50.4
1766,15,161,2093,565.11
1766,16,175,700,175
1766,17,98,980,225.4
1766,18,126,252,45.36
1766,19,84,672,114.24
1766,20,35,70,9.8
1766,21,175,1925,211.75
1766,22,133,931,204.82
1766,23,70,1050,315
1766,24,28,336,36.96
1767,4,84,252,47.88
1767,5,84,336,33.6
1767,6,154,2156,495.88
1767,7,63,756,98.28
1767,8,77,77,16.94
1767,9,14,84,22.68
1767,10,56,280,36.4
1767,11,70,140,19.6
1767,12,63,63,5.67
1767,13,189,567,113.4
1767,14,70,630,107.1
1767,15,98,294,26.46
1767,16,84,1260,226.8
1767,17,91,91,13.65
1767,18,63,945,75.6
1767,19,175,700,161
1767,20,28,140,39.2
1767,21,182,546,136.5
1767,22,147,2058,576.24
1767,23,119,833,91.63
1767,24,70,350,45.5
1768,4,77,77,11.55
1768,5,140,1820,145.6
1768,6,35,420,117.6
1768,7,56,560,134.4
1768,8,133,798,79.8
1768,9,63,630,157.5
1768,10,161,483,96.6
1768,11,70,910,136.5
1768,12,7,28,1.96
1768,13,126,126,18.9
1768,14,56,168,35.28
1768,15,91,1365,259.35
1768,16,175,1750,402.5
1768,17,161,1449,202.86
1768,18,140,280,70
1768,19,154,924,249.48
1768,20,196,980,264.6
1768,21,161,644,90.16
1768,22,63,189,39.69
1768,23,105,105,29.4
1768,24,189,2268,249.48
1769,4,140,280,36.4
1769,5,112,448,71.68
1769,6,175,350,35
1769,7,161,483,115.92
1769,8,35,350,35
1769,9,7,63,13.86
1769,10,98,1274,114.66
1769,11,56,504,25.2
1769,12,14,140,11.2
1769,13,189,1134,306.18
1769,14,63,126,17.64
1769,15,161,805,136.85
1769,16,154,616,110.88
1769,17,140,140,37.8
1769,18,42,84,21.84
1769,19,56,728,196.56
1769,20,42,630,100.8
1769,21,49,490,112.7
1769,22,49,441,66.15
1769,23,168,1680,403.2
1769,24,70,700,210
1770,4,14,56,8.96
1770,5,91,1274,254.8
1770,6,112,560,78.4
1770,7,98,1470,102.9
1770,8,91,819,40.95
1770,9,14,168,30.24
1770,10,91,273,21.84
1770,11,63,441,88.2
1770,12,21,315,22.05
1770,13,203,609,158.34
1770,14,63,567,147.42
1770,15,140,280,47.6
1770,16,56,840,184.8
1770,17,56,448,134.4
1770,18,189,945,160.65
1770,19,91,910,227.5
1770,20,210,1680,184.8
1770,21,133,931,260.68
1770,22,63,441,97.02
1770,23,133,1197,143.64
1770,24,168,1176,141.12
1771,4,147,1323,105.84
1771,5,56,168,33.6
1771,6,175,875,157.5
1771,7,91,1365,368.55
1771,8,126,1512,257.04
1771,9,21,210,23.1
1771,10,161,322,16.1
1771,11,63,378,34.02
1771,12,56,560,50.4
1771,13,140,140,16.8
1771,14,63,819,49.14
1771,15,56,840,42
1771,16,91,91,20.02
1771,17,147,1323,330.75
1771,18,56,784,203.84
1771,19,35,35,4.9
1771,20,63,252,30.24
1771,21,154,1540,169.4
1771,22,56,840,58.8
1771,23,14,28,6.16
1771,24,189,945,283.5
1772,4,161,2093,376.74
1772,5,161,1288,218.96
1772,6,84,1260,340.2
1772,7,161,1288,373.52
1772,8,63,126,20.16
1772,9,56,672,47.04
1772,10,140,840,159.6
1772,11,63,693,187.11
1772,12,56,224,47.04
1772,13,175,1400,322
1772,14,56,560,140
1772,15,147,147,41.16
1772,16,35,350,52.5
1772,17,28,392,35.28
1772,18,196,588,52.92
1772,19,168,1512,120.96
1772,20,7,28,2.24
1772,21,168,1176,105.84
1772,22,161,644,45.08
1772,23,77,231,48.51
1772,24,126,252,65.52
1773,4,112,1120,212.8
1773,5,91,910,218.4
1773,6,175,1750,245
1773,7,140,420,113.4
1773,8,140,1680,184.8
1773,9,56,392,19.6
1773,10,56,616,135.52
1773,11,56,616,73.92
1773,12,70,1050,220.5
1773,13,210,1260,163.8
1773,14,56,392,82.32
1773,15,28,280,72.8
1773,16,168,840,159.6
1773,17,154,462,50.82
1773,18,175,1575,189
1773,19,175,875,148.75
1773,20,161,322,51.52
1773,21,105,1575,409.5
1773,22,98,1470,396.9
1773,23,84,420,71.4
1773,24,56,728,203.84
1774,4,14,98,12.74
1774,5,49,637,57.33
1774,6,154,154,18.48
1774,7,56,392,19.6
1774,8,42,126,21.42
1774,9,70,490,39.2
1774,10,147,1617,436.59
1774,11,56,392,27.44
1774,12,56,224,58.24
1774,13,147,1323,383.67
1774,14,63,693,90.09
1774,15,154,616,141.68
1774,16,175,350,84
1774,17,77,693,97.02
1774,18,28,84,21.84
1774,19,112,112,29.12
1774,20,91,91,18.2
1774,21,91,182,41.86
1774,22,91,91,25.48
1774,23,35,140,25.2
1774,24,119,1071,64.26
1775,4,84,924,147.84
1775,5,119,476,114.24
1775,6,56,224,49.28
1775,7,147,1617,274.89
1775,8,189,1323,132.3
1775,9,56,112,26.88
1775,10,28,84,25.2
1775,11,63,126,32.76
1775,12,21,168,28.56
1775,13,105,210,42
1775,14,56,560,117.6
1775,15,77,154,32.34
1775,16,112,448,103.04
1775,17,182,182,40.04
1775,18,182,1820,109.2
1775,19,56,448,49.28
1775,20,84,672,147.84
1775,21,112,896,224
1775,22,161,1771,371.91
1775,23,182,1820,509.6
1775,24,182,1274,203.84
1776,4,175,525,115.5
1776,5,133,1197,251.37
1776,6,91,1001,100.1
1776,7,28,252,15.12
1776,8,56,560,67.2
1776,9,21,42,2.1
1776,10,154,616,147.84
1776,11,56,672,141.12
1776,12,21,147,22.05
1776,13,175,1750,507.5
1776,14,70,70,7
1776,15,182,1092,54.6
1776,16,56,280,16.8
1776,17,84,1260,151.2
1776,18,77,231,39.27
1776,19,175,175,29.75
1776,20,7,7,1.19
1776,21,147,294,29.4
1776,22,140,280,64.4
1776,23,14,112,19.04
1776,24,105,1260,277.2
1777,4,49,98,12.74
1777,5,133,798,39.9
1777,6,35,245,51.45
1777,7,154,1386,291.06
1777,8,196,1960,137.2
1777,9,21,273,51.87
1777,10,77,924,267.96
1777,11,70,140,8.4
1777,12,14,28,5.88
1777,13,133,1197,83.79
1777,14,70,700,133
1777,15,84,420,58.8
1777,16,175,1225,330.75
1777,17,133,1330,332.5
1777,18,154,1386,415.8
1777,19,63,378,41.58
1777,20,84,1092,174.72
1777,21,14,98,18.62
1777,22,56,224,29.12
1777,23,147,588,35.28
1777,24,168,1176,152.88
1778,4,133,532,122.36
1778,5,133,1463,131.67
1778,6,168,1512,393.12
1778,7,77,539,161.7
1778,8,175,2275,546
1778,9,14,126,17.64
1778,10,182,910,72.8
1778,11,70,700,98
1778,12,70,1050,126
1778,13,189,1323,317.52
1778,14,63,882,264.6
1778,15,133,1064,127.68
1778,16,63,504,90.72
1778,17,168,504,136.08
1778,18,112,784,219.52
1778,19,175,350,52.5
1778,20,168,1512,90.72
1778,21,175,1750,140
1778,22,147,1470,352.8
1778,23,84,168,26.88
1778,24,196,1176,317.52
1779,4,42,588,94.08
1779,5,56,616,135.52
1779,6,175,1225,110.25
1779,7,182,1820,182
1779,8,28,252,30.24
1779,9,70,490,88.2
1779,10,84,840,176.4
1779,11,63,882,185.22
1779,12,70,560,117.6
1779,13,154,308,92.4
1779,14,63,315,94.5
1779,15,168,1680,453.6
1779,16,175,1400,420
1779,17,56,112,25.76
1779,18,14,154,24.64
1779,19,98,882,229.32
1780,4,56,280,58.8
1780,5,112,336,94.08
1780,6,112,1120,112
1780,7,84,252,32.76
1780,8,182,1274,114.66
1780,9,70,840,100.8
1780,10,133,1862,428.26
1780,11,63,315,44.1
1780,12,21,315,72.45
1780,13,161,1771,460.46
1780,14,70,420,25.2
1780,15,56,448,67.2
1780,16,98,392,101.92
1780,17,133,1463,409.64
1780,18,28,168,21.84
1780,19,42,546,54.6
1780,20,77,77,21.56
1780,21,147,1470,323.4
1780,22,28,420,42
1780,23,77,1155,57.75
1780,24,91,637,44.59
1781,4,28,168,43.68
1781,5,77,77,23.1
1781,6,56,168,31.92
1781,7,133,399,107.73
1781,8,77,924,46.2
1781,9,21,315,85.05
1781,10,168,840,50.4
1781,11,70,700,84
1781,12,56,728,203.84
1781,13,210,840,151.2
1781,14,56,560,117.6
1781,15,133,532,26.6
1781,16,42,84,4.2
1781,17,21,168,36.96
1781,18,175,700,105
1781,19,133,665,152.95
1781,20,112,1008,302.4
1781,21,182,728,94.64
1781,22,154,1540,369.6
1781,23,105,735,110.25
1781,24,7,84,10.08
1782,4,21,210,48.3
1782,5,56,672,147.84
1782,6,175,525,136.5
1782,7,168,672,127.68
1782,8,154,308,73.92
1782,9,56,336,63.84
1782,10,56,560,151.2
1782,11,56,392,78.4
1782,12,70,70,21
1782,13,140,980,215.6
1782,14,70,630,144.9
1782,15,21,42,9.24
1782,16,133,266,53.2
1782,17,168,672,147.84
1782,18,119,1190,107.1
1782,19,63,945,85.05
1782,20,196,392,82.32
1782,21,70,910,227.5
1782,22,77,385,65.45
1782,23,168,504,50.4
1782,24,21,210,50.4
1783,4,203,1827,164.43
1783,5,70,210,54.6
1783,6,63,252,60.48
1783,7,56,112,16.8
1783,8,112,672,60.48
1783,9,70,210,42
1783,10,133,532,148.96
1783,11,70,1050,105
1783,12,28,84,11.76
1783,13,182,1638,98.28
1783,14,56,672,73.92
1783,15,168,168,47.04
1783,16,63,441,61.74
1783,17,49,490,34.3
1783,18,126,504,115.92
1783,19,105,1050,252
1783,20,77,308,83.16
1783,21,7,7,0.84
1783,22,182,1274,369.46
1783,23,14,70,7
1783,24,154,1694,440.44
1784,4,84,1008,241.92
1784,5,63,630,189
1784,6,175,1575,283.5
1784,7,133,1330,332.5
1784,8,14,126,31.5
1784,9,28,336,63.84
1784,10,21,315,47.25
1784,11,56,504,136.08
1784,12,14,42,5.88
1784,13,161,1610,257.6
1784,14,56,112,17.92
1784,15,49,147,35.28
1784,16,105,525,110.25
1784,17,42,630,119.7
1784,18,175,1750,525
1784,19,77,693,41.58
1784,20,14,56,14.56
1784,21,105,315,78.75
1784,22,84,84,7.56
1784,23,56,840,42
1784,24,175,1225,220.5
1785,4,91,182,12.74
1785,5,63,882,229.32
1785,6,98,980,117.6
1785,7,21,189,17.01
1785,8,28,336,70.56
1785,9,14,140,18.2
1785,10,168,1512,453.6
1785,11,56,504,50.4
1785,12,14,140,16.8
1785,13,203,1421,71.05
1785,14,70,840,134.4
1785,15,42,168,33.6
1785,16,77,385,61.6
1785,17,21,210,29.4
1785,18,7,56,7.28
1785,19,77,693,55.44
1785,20,91,1365,409.5
1785,21,112,896,143.36
1785,22,133,1064,127.68
1785,23,126,378,68.04
1785,24,14,210,44.1
1786,4,196,2352,470.4
1786,5,56,280,14
1786,6,42,252,27.72
1786,7,168,2184,502.32
1786,8,175,1750,367.5
1786,9,14,154,18.48
1786,10,49,441,79.38
1786,11,70,210,58.8
1786,12,49,98,13.72
1786,13,161,322,90.16
1786,14,70,700,77
1786,15,21,210,29.4
1786,16,77,1001,190.19
1786,17,56,560,39.2
1786,18,14,210,60.9
1786,19,147,1470,441
1786,20,161,1610,402.5
1786,21,49,98,4.9
1786,22,168,672,127.68
1786,23,175,875,227.5
1786,24,154,770,169.4
1787,4,189,567,170.1
1787,5,56,448,35.84
1787,6,133,1729,207.48
1787,7,49,343,27.44
1787,8,119,1309,392.7
1787,9,49,392,19.6
1787,10,42,420,79.8
1787,11,70,420,79.8
1787,12,21,147,27.93
1787,13,168,840,100.8
1787,14,70,490,88.2
1787,15,56,728,196.56
1787,16,147,441,101.43
1787,17,175,175,29.75
1787,18,175,350,63
1787,19,84,588,158.76
1787,20,175,525,63
1787,21,77,154,20.02
1787,22,56,112,29.12
1787,23,14,28,2.8
1787,24,84,1260,327.6
1788,4,133,931,223.44
1788,5,70,350,38.5
1788,6,63,315,18.9
1788,7,42,630,113.4
1788,8,126,1008,120.96
1788,9,21,63,10.08
1788,10,21,126,27.72
1788,11,70,630,75.6
1788,12,35,420,121.8
1788,13,154,1078,140.14
1788,14,63,63,13.23
1788,15,175,525,68.25
1788,16,84,1176,270.48
1788,17,14,42,2.94
1788,18,77,616,43.12
1788,19,161,966,280.14
1788,20,105,105,29.4
1788,21,56,168,10.08
1788,22,133,133,22.61
1788,23,112,336,90.72
1788,24,7,28,2.8
1789,4,21,147,8.82
1789,5,70,1050,262.5
1789,6,105,1575,330.75
1789,7,21,315,63
1789,8,175,525,147
1789,9,35,245,19.6
1789,10,56,504,146.16
1789,11,63,378,37.8
1789,12,49,49,13.23
1789,13,112,1120,201.6
1789,14,63,126,15.12
1789,15,14,196,19.6
1789,16,161,1288,64.4
1789,17,56,448,103.04
1789,18,112,1120,78.4
1789,19,84,336,67.2
1789,20,133,1064,148.96
1789,21,147,1764,299.88
1789,22,21,63,18.27
1789,23,49,196,27.44
1789,24,35,175,21
1790,4,42,420,50.4
1790,5,70,630,176.4
1790,6,77,1155,138.6
1790,7,56,840,67.2
1790,8,7,49,2.94
1790,9,49,147,29.4
1790,10,175,525,147
1790,11,63,126,8.82
1790,12,70,350,49
1790,13,161,1610,289.8
1790,14,56,728,36.4
1790,15,56,56,16.24
1790,16,84,840,84
1790,17,28,140,28
1790,18,98,1470,323.4
1790,19,147,1617,307.23
1790,20,28,84,11.76
1790,21,84,84,20.16
1790,22,168,672,201.6
1790,23,84,1260,63
1790,24,119,238,19.04
1791,4,21,273,40.95
1791,5,56,504,95.76
1791,6,77,1155,219.45
1791,7,175,350,31.5
1791,8,14,42,9.66
1791,9,70,70,12.6
1791,10,14,28,6.16
1791,11,56,728,72.8
1791,12,28,84,23.52
1791,13,112,224,31.36
1791,14,56,504,75.6
1791,15,28,280,25.2
1791,16,147,1029,236.67
1791,17,154,924,221.76
1791,18,77,1155,277.2
1791,19,161,1288,141.68
1791,20,168,504,85.68
1791,21,77,385,103.95
1791,22,49,637,44.59
1791,23,133,399,95.76
1791,24,56,448,76.16
1792,4,28,252,57.96
1792,5,63,189,37.8
1792,6,147,735,191.1
1792,7,14,14,1.54
1792,8,175,175,29.75
1792,9,28,112,6.72
1792,10,56,728,36.4
1792,11,56,112,26.88
1792,12,42,336,94.08
1792,13,210,210,35.7
1792,14,70,490,68.6
1792,15,154,1078,258.72
1792,16,161,2093,544.18
1792,17,112,1680,285.6
1792,18,140,280,84
1792,19,105,525,105
1792,20,14,196,39.2
1792,21,77,154,43.12
1792,22,42,42,8.4
1792,23,168,1176,305.76
1792,24,161,644,64.4
1793,4,161,1127,281.75
1793,5,63,378,102.06
1793,6,84,84,20.16
1793,7,56,560,61.6
1793,8,77,308,46.2
1793,9,42,378,41.58
1793,10,28,28,1.96
1793,11,70,140,19.6
1793,12,14,140,30.8
1793,13,210,840,226.8
1793,14,63,756,128.52
1793,15,112,1456,218.4
1793,16,105,525,84
1793,17,49,343,96.04
1793,18,21,315,56.7
1793,19,140,700,84
1793,20,147,147,39.69
1793,21,63,504,75.6
1793,22,21,63,15.12
1793,23,56,840,243.6
1793,24,42,630,113.4
1794,4,70,840,218.4
1794,5,63,567,107.73
1794,6,161,1610,161
1794,7,28,252,22.68
1794,8,112,1008,201.6
1794,9,14,42,7.56
1794,10,154,308,64.68
1794,11,63,378,102.06
1794,12,35,210,31.5
1794,13,105,1260,189
1794,14,63,945,56.7
1794,15,49,196,9.8
1794,16,140,980,215.6
1794,17,126,882,97.02
1794,18,56,728,145.6
1794,19,35,350,105
1794,20,154,2002,400.4
1794,21,56,168,30.24
1794,22,56,168,43.68
1794,23,133,399,95.76
1794,24,168,1680,504
1795,4,98,1470,352.8
1795,5,56,448,40.32
1795,6,84,252,20.16
1795,7,154,308,70.84
1795,8,98,294,76.44
1795,9,35,70,9.8
1795,10,112,672,47.04
1795,11,63,567,39.69
1795,12,42,84,11.76
1795,13,182,364,83.72
1795,14,56,336,67.2
1795,15,126,378,64.26
1795,16,35,210,63
1795,17,14,182,40.04
1795,18,161,161,38.64
1795,19,98,1372,137.2
1795,20,7,14,1.96
1795,21,49,294,88.2
1795,22,175,700,210
1795,23,21,105,8.4
1795,24,140,560,140
1796,4,84,504,35.28
1796,5,56,112,8.96
1796,6,147,294,61.74
1796,7,112,224,42.56
1796,8,77,154,20.02
1796,9,42,336,50.4
1796,10,49,343,30.87
1796,11,56,504,25.2
1796,12,70,350,66.5
1796,13,182,728,72.8
1796,14,63,252,63
1796,15,14,84,20.16
1796,16,98,1078,323.4
1796,17,70,70,4.2
1796,18,133,399,79.8
1796,19,154,154,9.24
1796,20,91,637,165.62
1796,21,154,1232,135.52
1796,22,14,28,3.92
1796,23,168,672,168
1796,24,70,1050,136.5
1797,4,182,1456,116.48
1797,5,63,819,221.13
1797,6,161,1610,80.5
1797,7,49,245,71.05
1797,8,140,1120,336
1797,9,70,700,175
1797,10,126,1134,238.14
1797,11,63,945,179.55
1797,12,56,560,72.8
1797,13,112,1008,282.24
1797,14,63,756,75.6
1797,15,70,770,161.7
1797,16,154,1694,203.28
1797,17,91,273,21.84
1797,18,21,21,4.41
1797,19,126,1260,226.8
1797,20,168,1680,386.4
1797,21,119,476,38.08
1797,22,56,224,53.76
1797,23,49,686,137.2
1797,24,154,1232,295.68
1798,4,119,1428,199.92
1798,5,56,392,70.56
1798,6,105,525,26.25
1798,7,126,1260,252
1798,8,21,210,10.5
1798,9,56,112,20.16
1798,10,14,210,52.5
1798,11,63,189,41.58
1798,12,7,28,2.8
1798,13,154,770,169.4
1798,14,56,560,106.4
1798,15,91,1001,60.06
1798,16,126,504,126
1798,17,140,560,145.6
1798,18,203,2030,142.1
1798,19,133,665,86.45
1798,20,140,1820,509.6
1798,21,133,1330,385.7
1798,22,28,336,20.16
1798,23,42,126,23.94
1798,24,119,1071,299.88
1799,4,210,2100,609
1799,5,70,490,78.4
1799,6,140,1400,392
1799,7,14,28,7.56
1799,8,56,112,5.6
1799,9,7,7,2.03
1799,10,70,350,87.5
1799,11,56,112,6.72
1799,12,14,126,6.3
1799,13,119,238,59.5
1799,14,56,616,117.04
1799,15,140,280,70
1799,16,133,1064,138.32
1799,17,7,63,16.38
1799,18,161,322,74.06
1799,19,63,441,30.87
1799,20,63,630,132.3
1799,21,56,224,67.2
1799,22,154,154,29.26
1799,23,21,189,49.14
1799,24,14,112,6.72
1800,4,133,1463,175.56
1800,5,70,420,42
1800,6,35,175,33.25
1800,7,70,560,39.2
1800,8,161,161,32.2
1800,9,14,28,5.88
1800,10,91,182,18.2
1800,11,56,280,81.2
1800,12,70,140,35
1800,13,182,1456,131.04
1800,14,70,490,107.8
1800,15,7,49,9.8
1800,16,63,756,204.12
1800,17,63,126,7.56
1800,18,28,140,42
1800,19,42,210,16.8
1800,20,119,119,28.56
1800,21,21,147,14.7
1800,22,112,560,128.8
1800,23,56,112,20.16
1800,24,28,392,19.6
1801,4,126,1008,302.4
1801,5,63,504,105.84
1801,6,98,784,235.2
1801,7,91,364,61.88
1801,8,133,266,37.24
1801,9,70,210,56.7
1801,10,140,700,119
1801,11,70,280,22.4
1801,12,35,140,15.4
1801,13,189,567,164.43
1801,14,56,840,243.6
1801,15,63,756,113.4
1801,16,42,420,42
1801,17,49,49,12.25
1801,18,203,609,73.08
1801,19,56,224,53.76
1801,20,126,504,75.6
1801,21,7,14,2.38
1801,22,49,245,63.7
1801,23,175,525,157.5
1801,24,98,294,23.52
1802,4,133,399,27.93
1802,5,63,567,79.38
1802,6,154,616,55.44
1802,7,140,280,36.4
1802,8,21,63,13.86
1802,9,35,315,59.85
1802,10,7,70,7.7
1802,11,56,448,71.68
1802,12,49,686,185.22
1802,13,189,945,122.85
1802,14,63,315,18.9
1802,15,49,196,43.12
1802,16,56,560,44.8
1802,17,147,1764,211.68
1802,18,70,70,9.1
1802,19,161,1127,146.51
1802,20,28,140,11.2
1802,21,21,84,24.36
1802,22,126,1008,211.68
1802,23,14,70,6.3
1802,24,98,882,158.76
1803,4,126,882,167.58
1803,5,70,1050,94.5
1803,6,126,252,52.92
1803,7,7,105,14.7
1803,8,203,1827,438.48
1803,9,49,392,47.04
1803,10,63,504,120.96
1803,11,63,882,149.94
1803,12,21,294,35.28
1803,13,189,1701,374.22
1803,14,63,945,160.65
1803,15,147,1470,441
1803,16,161,2254,653.66
1803,17,133,133,35.91
1803,18,203,1015,243.6
1803,19,98,196,45.08
1803,20,182,182,12.74
1803,21,21,294,14.7
1803,22,14,98,22.54
1803,23,56,840,67.2
1803,24,98,196,13.72
1804,4,168,504,105.84
1804,5,56,280,36.4
1804,6,133,532,85.12
1804,7,63,441,101.43
1804,8,161,1288,360.64
1804,9,21,84,15.12
1804,10,49,686,205.8
1804,11,63,945,264.6
1804,12,70,980,254.8
1804,13,147,294,79.38
1804,14,56,448,85.12
1804,15,133,1862,465.5
1804,16,98,490,93.1
1804,17,49,245,61.25
1804,18,91,728,50.96
1804,19,161,644,83.72
1804,20,133,133,37.24
1804,21,56,784,62.72
1804,22,70,420,117.6
1804,23,28,112,28
1804,24,84,1260,189
1805,4,154,154,30.8
1805,5,70,280,53.2
1805,6,63,441,79.38
1805,7,49,735,51.45
1805,8,28,112,14.56
1805,9,70,420,92.4
1805,10,147,735,80.85
1805,11,56,224,31.36
1805,12,28,336,36.96
1805,13,196,588,29.4
1805,14,70,350,63
1805,15,49,245,14.7
1805,16,161,322,48.3
1805,17,112,448,22.4
1805,18,56,448,31.36
1805,19,77,693,124.74
1805,20,168,168,38.64
1805,21,49,686,82.32
1805,22,91,182,27.3
1805,23,154,1694,135.52
1805,24,154,1232,123.2
1806,4,35,140,15.4
1806,5,56,280,61.6
1806,6,42,630,81.9
1806,7,147,735,139.65
1806,8,203,1218,341.04
1806,9,28,84,15.96
1806,10,133,399,63.84
1806,11,70,490,93.1
1806,12,7,70,7.7
1806,13,210,2100,462
1806,14,63,126,21.42
1806,15,112,224,47.04
1806,16,77,308,77
1806,17,98,784,109.76
1806,18,70,210,29.4
1806,19,175,350,80.5
1806,20,119,714,207.06
1806,21,35,420,121.8
1806,22,140,280,70
1806,23,112,112,24.64
1806,24,161,1127,180.32
1807,4,175,1575,267.75
1807,5,56,280,56
1807,6,56,280,30.8
1807,7,133,399,27.93
1807,8,70,210,35.7
1807,9,7,7,1.96
1807,10,49,245,58.8
1807,11,63,441,48.51
1807,12,42,42,5.88
1807,13,196,392,98
1807,14,56,392,58.8
1807,15,98,294,17.64
1807,16,175,875,201.25
1807,17,119,1071,117.81
1807,18,49,294,61.74
1807,19,63,189,20.79
1807,20,56,448,94.08
1807,21,7,35,6.65
1807,22,7,70,8.4
1807,23,49,196,54.88
1807,24,203,1624,97.44
1808,4,112,336,90.72
1808,5,70,560,134.4
1808,6,161,1127,180.32
1808,7,49,98,22.54
1808,8,203,203,46.69
1808,9,42,336,100.8
1808,10,112,1120,268.8
1808,11,56,840,235.2
1808,12,42,630,126
1808,13,203,1827,456.75
1808,14,56,56,6.16
1808,15,119,714,92.82
1808,16,63,567,96.39
1808,17,56,336,80.64
1808,18,28,84,17.64
1808,19,35,105,26.25
1808,20,21,189,18.9
1808,21,56,392,98
1808,22,63,189,43.47
1808,23,126,1260,315
1808,24,203,2233,245.63
1809,4,175,350,28
1809,5,70,980,88.2
1809,6,98,490,107.8
1809,7,112,560,156.8
1809,8,91,728,211.12
1809,9,42,84,21.84
1809,10,98,1470,367.5
1809,11,56,672,127.68
1809,12,7,105,13.65
1809,13,203,2030,466.9
1809,14,63,945,56.7
1809,15,56,504,146.16
1809,16,35,315,63
1809,17,42,336,20.16
1809,18,140,560,145.6
1809,19,168,1344,161.28
1809,20,161,2093,397.67
1809,21,35,525,99.75
1809,22,49,441,105.84
1809,23,14,210,63
1809,24,140,420,92.4
1810,4,84,672,161.28
1810,5,70,1050,168
1810,6,161,805,136.85
1810,7,98,196,19.6
1810,8,56,112,10.08
1810,9,7,70,3.5
1810,10,119,1428,242.76
1810,11,63,504,110.88
1810,12,28,84,8.4
1810,13,175,1400,224
1810,14,56,392,54.88
1810,15,42,378,79.38
1810,16,168,1344,80.64
1810,17,112,224,35.84
1810,18,189,1890,207.9
1810,19,63,189,32.13
1810,20,98,490,93.1
1810,21,56,840,92.4
1810,22,147,294,14.7
1810,23,70,700,84
1810,24,154,616,147.84
1811,4,175,1750,385
1811,5,63,315,85.05
1811,6,77,154,16.94
1811,7,119,595,35.7
1811,8,70,700,35
1811,9,28,56,9.52
1811,10,56,560,156.8
1811,11,56,56,11.76
1811,12,63,126,22.68
1811,13,105,315,78.75
1811,14,63,630,132.3
1811,15,112,1008,80.64
1811,16,63,378,60.48
1811,17,154,1540,184.8
1811,18,70,70,21
1811,19,105,945,56.7
1811,20,182,910,163.8
1811,21,7,35,5.25
1811,22,133,532,148.96
1811,23,91,273,43.68
1811,24,133,1330,133
1812,4,154,308,21.56
1812,5,63,63,17.01
1812,6,175,1750,297.5
1812,7,56,448,120.96
1812,8,49,98,25.48
1812,9,63,126,23.94
1812,10,42,42,12.6
1812,11,63,441,114.66
1812,12,28,84,20.16
1812,13,126,1638,425.88
1812,14,70,1050,52.5
1812,15,154,924,147.84
1812,16,105,945,207.9
1812,17,161,483,115.92
1812,18,84,252,27.72
1812,19,105,420,42
1812,20,91,182,41.86
1812,21,49,392,54.88
1812,22,49,686,144.06
1812,23,140,1400,280
1812,24,77,1155,173.25
1813,4,56,56,3.36
1813,5,56,280,39.2
1813,6,63,441,123.48
1813,7,42,630,163.8
1813,8,28,56,5.04
1813,9,28,252,42.84
1813,10,112,224,58.24
1813,11,70,490,137.2
1813,12,63,693,131.67
1813,13,175,175,12.25
1813,14,63,189,26.46
1813,15,161,1449,101.43
1813,16,105,525,36.75
1813,17,77,770,177.1
1813,18,147,294,88.2
1813,19,126,630,63
1813,20,168,1512,136.08
1813,21,56,168,38.64
1813,22,112,1568,188.16
1813,23,7,14,1.12
1813,24,182,1820,127.4
1814,4,91,182,41.86
1814,5,56,840,193.2
1814,6,35,525,73.5
1814,7,112,1008,80.64
1814,8,140,1260,138.6
1814,9,63,504,75.6
1814,10,154,462,46.2
1814,11,63,567,45.36
1814,12,42,294,58.8
1814,13,147,147,17.64
1814,14,63,189,54.81
1814,15,77,385,57.75
1814,16,126,630,107.1
1814,17,147,294,49.98
1814,18,77,308,49.28
1814,19,56,448,129.92
1814,20,147,1323,79.38
1814,21,56,616,172.48
1814,22,98,1372,219.52
1814,23,63,504,131.04
1814,24,63,252,12.6
1815,4,35,105,7.35
1815,5,70,840,50.4
1815,6,168,1512,302.4
1815,7,154,1386,83.16
1815,8,189,1512,196.56
1815,9,42,378,75.6
1815,10,161,805,128.8
1815,11,63,819,171.99
1815,12,42,378,68.04
1815,13,189,1890,264.6
1815,14,63,252,15.12
1815,15,147,294,35.28
1815,16,56,728,138.32
1815,17,147,588,123.48
1815,18,182,1456,422.24
1815,19,84,756,166.32
1815,20,126,882,229.32
1815,21,14,112,7.84
1815,22,119,1428,128.52
1815,23,49,392,50.96
1815,24,49,735,44.1
1816,4,168,1512,120.96
1816,5,63,126,32.76
1816,6,63,315,28.35
1816,7,161,161,16.1
1816,8,70,630,37.8
1816,9,42,252,75.6
1816,10,77,1001,130.13
1816,11,63,882,149.94
1816,12,21,147,8.82
1816,13,203,406,105.56
